Doping,Doping concentration,Al_thick,%Al,Ion (mA/mm),GMmax (mS/mm),Vth(V)
-0.8211387,-0.59190065,0.09413097,0.8890828,301.6815,93.34805,-4.1884627
0.7897011,-0.6013254,1.2193294,-0.8859834,176.8103,74.40932,-2.695949
0.9688306,-0.6412308,-1.0321141,-0.8324687,71.3009,86.278076,-1.2351141
0.876442,-0.6263862,0.63553035,1.2261288,438.86737,112.61303,-4.8620367
-1.0164666,2.0369244,-0.987877,1.1188056,418.71368,108.58761,-5.9413385
-1.1586686,1.8625526,-1.1821434,1.0120248,401.48932,103.962234,-5.5959234
-0.84460616,-0.7435579,-1.4134507,-0.38268226,72.70395,94.25517,-1.1917481
1.0589538,1.5760155,1.6285424,1.1967121,511.31775,110.03418,-6.5314007
0.9979323,2.055304,-0.18290702,-1.5018425,96.3154,72.1666,-1.6167613
0.8712891,0.013177872,1.141355,0.57302356,401.2979,100.613266,-4.8118124
-0.89530164,-0.535268,0.49265423,1.0152725,325.51328,90.67828,-4.907367
1.0683565,-0.57330537,0.69221485,-1.8984216,43.899887,64.65474,-1.3515477
-0.89020866,-0.7463265,1.5500107,-0.24061398,240.59393,79.83306,-3.8605018
-0.9636018,-0.7651383,1.6351,1.3496536,391.0475,97.24119,-6.3772078
0.8592627,2.1010718,1.435911,-1.2684917,194.55913,71.93594,-3.0953965
0.06123994,-0.18076652,0.2173563,-2.1448522,47.228516,57.1339,-1.4438488
0.85442245,-0.056888282,-0.01899185,0.13378839,254.22935,98.85694,-3.097589
-0.64131945,-0.18232626,-1.3178272,-0.39020866,102.6183,81.91475,-1.6705232
0.26530394,2.4961622,-1.949074,-1.8434727,38.070267,74.45029,-0.48755455
0.8469268,-0.41018873,1.1830244,1.4275935,478.28662,112.30276,-5.9308147
0.9480963,-0.47993243,-1.2329752,-0.7705486,68.85341,88.95843,-1.232436
-0.8323109,0.10465963,1.044819,0.44745523,343.7997,85.77675,-6.489995
0.9850025,-0.50886,1.9144688,0.6227039,405.185,98.18381,-5.4025106
0.88185114,-0.08151817,1.0027587,0.92231613,428.8317,107.201546,-5.0311923
-0.8944517,0.40198427,0.71644366,0.18771711,336.15097,83.90383,-6.0180483
1.087322,-0.64526826,-1.4762304,-0.89298546,38.693542,86.77487,-0.8547931
-0.761916,-0.4606505,-0.46716312,-0.8130077,102.64685,71.37466,-1.8773785
-0.6933415,1.4328971,0.59420687,1.1152056,452.5216,102.13028,-8.132174
0.94369674,-0.37207788,1.489929,-0.31351328,278.5976,84.84034,-3.7336798
-0.9309753,-0.56944835,-1.8210647,1.4380958,194.47928,106.250465,-2.3675585
0.9360115,-0.5311385,-1.5060238,-0.74995583,48.117096,90.89424,-0.87383723
0.8406267,0.072944105,-0.5469672,-0.34422106,157.18646,94.52414,-2.175489
0.9521724,2.2406034,-0.1842505,-1.4012364,109.20778,73.923355,-1.7586716
-0.89982086,-0.72889465,1.3862666,-0.56527567,195.28827,75.25217,-3.2253542
0.9379084,2.2484717,-0.50274515,-1.6959875,59.652252,70.55415,-1.0799639
-1.0165287,0.05205956,-0.692564,1.6013844,358.1175,101.80394,-4.905295
0.8482619,-0.014954448,1.0404171,-0.7071226,205.47705,79.69446,-3.0049312
-1.0822442,1.9871335,-1.3380184,-0.45645732,262.2354,87.3642,-3.8339841
0.95076466,1.6199899,0.49582157,0.64606917,414.44888,109.00087,-4.470831
0.8738687,-0.5622749,-0.54766536,-1.0709924,74.87074,76.80019,-1.3791814
0.9554225,1.7163329,0.23744598,-1.5281811,102.729675,69.23386,-1.8177866
-0.8665465,-0.7155748,0.47009018,1.5118833,365.41888,99.73124,-5.114438
0.91256607,2.1648676,0.45150897,-1.4450843,134.46207,71.22737,-2.2389278
0.88827354,-0.64062285,0.27710256,1.5182283,452.45575,118.700806,-4.751568
-1.1677387,1.9287496,-0.7972829,-1.3288622,242.25212,75.30326,-4.2081456
-0.617805,0.12074387,-1.3578559,-0.31647366,125.79338,84.57789,-1.9267738
0.98600936,1.2888243,0.5122953,-1.0921032,153.19958,77.09403,-2.3675618
-0.7522026,-0.15417194,-1.5826639,-1.1783812,40.7312,69.91965,-0.84861255
0.8587884,-0.43642473,-0.21074775,-0.2585891,182.08276,92.131134,-2.4609265
0.95211387,-0.5992331,-1.1119385,-1.0522692,45.100357,81.01364,-0.9869976
-0.6535605,0.53370476,-1.5777731,-0.8309722,96.058014,80.98235,-1.5540637
0.9827515,1.4237971,0.23263457,-1.1880608,135.988,76.95282,-2.1228418
-0.7768246,-0.7188056,-0.12979859,0.94155055,296.00732,101.43017,-3.7185585
-0.9339826,2.0183756,-0.27826682,0.3202935,401.5452,97.36819,-6.43215
0.91147655,-0.7480597,-0.80716896,1.436461,343.65234,125.88851,-3.4524887
0.8356029,-0.14825249,-0.11418941,-0.7580659,135.19736,81.670044,-2.0833127
0.8775196,-0.6848125,1.726927,0.75524724,410.23056,100.0988,-5.401437
0.82918876,1.1318474,0.96970093,1.3965919,503.38867,116.594666,-5.9429817
0.9693401,-0.16902572,1.3354404,-0.49211854,253.65804,81.81662,-3.333067
0.8960729,-0.26107216,-1.4838973,0.15860434,133.41486,109.964935,-1.6080459
0.9582207,1.7952602,-0.3526059,0.433429,301.3174,109.83595,-3.2616556
-0.8272768,-0.65512544,1.1083946,0.75374377,331.4178,90.023056,-5.0718055
0.8806893,-0.68573636,-0.14214846,-0.48804605,154.83743,86.583244,-2.186493
-1.1951364,-0.45257646,-0.9005059,2.1629486,332.6353,100.553925,-4.440831
-0.8100352,-0.7045446,0.39297453,-0.77163637,126.436104,78.52467,-2.2790995
-0.8001729,0.41833898,-0.35399932,-1.3379337,141.81534,67.28752,-2.6295478
-0.7968148,-0.65910786,-0.69625676,1.2224584,274.67813,101.95281,-3.3680937
-0.62715,-0.26780802,-0.96644115,-0.4241479,117.41463,80.09627,-1.8935683
-1.0496868,-0.76286906,1.7148824,-0.14978646,256.56818,75.92638,-4.1714306
0.95066166,2.6237957,0.72574604,-0.1019962,330.5136,96.52126,-3.9114318
0.895963,-0.48865378,0.47257003,-0.6035184,183.59016,81.9236,-2.5856514
-0.9120377,-0.1280694,-0.6714388,-1.0533942,105.506744,68.09967,-1.8980801
-0.81294143,-0.59222114,0.27565968,0.70026505,287.56696,90.600334,-4.144812
0.86388063,-0.7429766,0.4489464,-1.6605833,49.0009,58.51725,-1.3185954
-0.63336456,1.0896096,0.90645945,0.47031772,399.55164,90.93024,-7.6945086
0.87741303,-0.28705585,0.4952545,-0.33044022,217.79488,87.8039,-2.9653163
0.8494204,-0.74691886,-0.89948666,0.6282066,221.99191,112.082985,-2.5683954
0.9022757,0.50162524,1.1775086,-1.1252192,166.71341,71.737076,-2.6664324
0.8863674,0.76822996,1.0791012,1.1330409,474.77454,110.151245,-5.650669
-1.0385536,1.8375332,-0.5440241,-0.7563939,303.64627,81.4297,-5.1365633
0.95612,2.2060041,0.19824156,-0.47781277,238.55917,91.27958,-2.9708118
-0.75804996,0.62545156,0.864725,-0.049040258,348.84976,84.492165,-6.698212
1.1640615,2.185446,-0.52912855,0.6546681,323.4053,117.550964,-3.2773688
-0.9400201,1.6047695,0.17053095,0.7466013,409.19763,96.17158,-7.4315376
-0.9088112,-0.26387447,1.3588853,0.10778369,311.76804,78.356285,-5.506814
-0.7748378,-0.5979225,-0.24482498,-1.0510023,80.51225,67.981285,-1.6379448
1.0147495,1.6124914,-0.62463105,1.3971812,396.33704,128.38359,-3.8222983
-0.5891001,0.09133673,-1.4226221,0.24869074,165.43057,94.570946,-2.2757583
-0.88431823,-0.87334853,0.67164886,1.466531,382.90723,108.19502,-5.2627945
-0.85575354,-0.35650402,0.7027471,1.051576,359.8191,92.12742,-5.5891376
-0.9557257,-0.39881968,1.3809549,0.21033187,309.36337,78.307846,-5.622122
0.93869746,-0.5197763,-0.13292986,-1.6124698,37.30449,65.1889,-0.94709945
-0.84639996,0.63967323,-0.16243595,-0.56359625,242.72319,78.52915,-4.5178156
-0.70636594,0.014272392,1.2705897,1.0234675,392.65756,91.70042,-7.3340044
-0.83175623,-0.6972104,-1.4265807,-0.18513553,86.11406,94.823685,-1.3631065
-0.85995054,-0.6909736,-0.13252011,1.3942404,327.2189,100.31803,-4.1916075
-0.7565606,-0.6147279,-0.31011558,-0.5263758,121.072655,76.86913,-2.1048207
-0.7898692,-0.42255205,-0.2770746,-1.1232916,81.27875,64.84934,-1.8263211
-1.1156529,1.3026974,-0.03786149,0.4507106,373.03668,91.72447,-6.4527626
0.87182385,-0.5566204,-0.35184446,0.83898187,305.1071,113.116035,-3.363068
0.9754522,2.182425,-0.5296081,-1.4122111,88.59181,75.237495,-1.4385505
0.86407834,-0.46241027,1.069029,0.5546113,376.80365,100.29144,-4.526376
0.85994303,-0.6259706,0.61123645,1.3496753,446.07343,113.73909,-5.004962
0.9160442,2.0563323,1.1828443,0.4416396,421.0153,101.18934,-5.027527
0.9050007,-0.48987675,-0.5331943,0.103859544,192.59074,100.79589,-2.4807043
0.95173514,1.9042993,0.05863694,0.9081358,412.80188,115.23244,-4.259864
0.8568184,-0.41740084,1.3720459,0.8396831,424.47858,102.55027,-5.2877927
1.0725307,2.1149921,-0.76061654,0.1485386,232.79109,107.884186,-2.607735
-0.08976431,0.23890829,-1.6330392,-1.2554138,36.791275,75.52727,-0.9897833
-0.6689043,0.28381497,0.652152,-0.88351977,233.97452,73.64996,-4.7264905
0.83206075,0.09899551,1.3621799,1.2827209,481.9952,109.7843,-6.115471
0.8281837,-0.78715783,1.0343223,0.2579473,317.7908,93.020325,-4.0330133
0.90994203,-0.20027184,1.1088132,-0.2511508,269.09683,87.087395,-3.542509
-0.84784293,-0.53854555,1.1093725,-0.43023908,202.55649,70.81883,-3.8284276
-0.8176918,-0.7654075,0.2002388,0.37663192,257.25592,99.97421,-3.3713508
0.82528037,-0.6772246,0.8084377,-0.70053315,174.8956,78.04403,-2.6616967
-0.8522934,-0.73382825,-1.7968761,-0.56261826,38.71167,91.42263,-0.6762464
1.1765753,2.732728,-1.3028116,-1.4825135,38.088684,81.83329,-0.5512712
-0.8376119,-0.2980771,-0.8942541,-1.5933125,36.127502,61.257233,-0.9946413
0.9384407,1.6479564,1.6413488,0.76123476,470.68463,104.62138,-6.035961
0.9142008,-0.64831835,-0.77244407,-1.0408168,65.09383,78.96959,-1.2355804
0.91440105,1.2681189,-0.5215174,0.6210988,309.00488,115.608246,-3.2055995
-0.91442704,-0.88692087,1.4534554,1.6056222,371.40903,96.02384,-6.342986
0.8390316,-0.7063069,1.1832411,-0.9859624,153.1044,71.54693,-2.4889777
0.9893867,-0.3514108,-1.6996533,0.17449139,119.49915,112.02081,-1.3877358
0.8818249,-0.7301455,0.06039033,0.46769542,291.0761,103.01355,-3.4156578
0.85482454,-0.761378,1.68135,0.88567984,428.51367,101.46325,-5.608922
-0.7850023,0.6268571,-0.9997306,-0.90544677,144.32007,76.76059,-2.3231
-0.65794873,0.7120561,1.1250685,-0.32447374,340.57712,81.61576,-6.7681413
-0.81338257,0.8811571,-0.89430153,0.70176876,323.6204,100.40788,-4.1712594
-0.90626866,-0.79920405,-0.731429,1.4725251,317.84747,113.81361,-3.5487194
-0.84441364,-0.4394961,0.1582511,-1.14144,98.24924,62.954395,-2.1344981
-1.2517371,1.1461098,-1.0841132,1.892201,395.62616,108.68363,-5.5963063
-0.7430111,0.116651714,0.986512,0.046521798,324.46298,82.37039,-5.8492537
0.8836339,-0.40844804,-0.8805446,-0.79794216,81.90617,85.03493,-1.377497
0.88722754,-0.49666214,1.1837244,0.062071636,311.23126,91.54242,-3.960978
0.8822194,-0.059471726,0.8417935,-0.92119646,159.86488,75.65927,-2.5130496
0.9089998,2.4218938,0.84004134,-0.3252008,308.03787,91.1448,-3.7876654
1.08239,-0.011905372,1.3855717,0.038053654,312.29608,91.08823,-4.205649
-0.8543199,-0.35224158,-0.4020286,-1.5351622,56.749176,58.709248,-1.4246137
-0.71808267,-0.61669976,-0.77795917,0.49445242,195.54597,97.64046,-2.5783405
0.8694053,-0.72303194,0.043355443,0.4950741,291.42993,103.27282,-3.4115753
-0.79398793,1.2300572,-0.26225427,-0.86825186,246.35023,79.07209,-4.2328873
-0.7171008,0.06792301,1.2044202,0.11119057,316.03168,79.93641,-6.1724195
-0.87718904,-0.7468558,-1.3557189,-0.5926238,59.336884,89.69078,-1.0750654
-0.7809459,1.9846935,-0.252776,-0.69773763,330.4782,84.41184,-5.8513174
-0.8354799,-0.7161558,0.71078205,-0.037357852,223.85776,87.93561,-3.3889394
1.0496584,-0.69586295,-1.5554725,-0.05802177,102.59015,104.5664,-1.4145279
-0.9665921,1.1818116,0.4231382,-1.5755632,220.06451,66.32553,-4.869675
0.9022802,1.67401,1.0419388,-0.9421289,223.49796,78.91616,-3.1365535
1.1350172,0.89153975,1.2520652,-1.62195,125.77991,65.207985,-2.2694345
-0.6509496,1.0675522,0.61071116,-1.1815286,274.96194,74.06627,-5.5768347
0.28580654,-0.26584297,-1.6032324,-0.3677501,87.2511,95.52338,-1.3713546
0.88783103,1.6853387,-0.07581743,-0.28848845,227.82265,96.66279,-2.8287966
0.88064355,-0.48769587,0.8376564,1.043057,424.1801,109.15733,-4.8577194
1.220715,2.8173091,-1.5417057,0.05744715,176.85193,114.418304,-1.7148545
0.86640996,-0.52840775,0.08330486,-0.40163183,180.46857,87.446045,-2.527721
-1.0492872,1.4276419,-1.1808851,1.4982193,409.4981,110.736404,-5.304837
-1.4295652,1.9019415,-2.2311232,-0.46299446,188.31157,80.74414,-2.786008
0.9671353,2.0237305,-0.621832,-1.1972215,100.53572,80.053085,-1.5498664
0.9068662,2.4105313,0.8252967,-0.40466428,292.87622,89.671,-3.6999989
-0.769773,-0.60173196,-0.46504012,-1.209306,56.76512,67.58455,-1.2717104
0.8013451,0.8263694,1.0699805,0.8317646,449.0818,105.73365,-5.3483424
-1.0988591,1.9958858,-1.0477791,1.0688949,414.9165,106.45157,-5.922353
0.8541062,2.4358766,0.5240592,0.7557548,424.81158,110.18446,-4.649191
1.009297,0.25041467,-0.33631906,1.2855611,387.1048,120.373344,-3.9295378
0.99798703,-0.21681625,1.9548427,0.59135765,406.5881,96.51448,-5.442888
-0.77633154,-0.7490676,-0.46292862,0.53715,229.82773,104.26093,-2.8759837
-0.71084076,-0.5411393,-1.1016874,0.7027992,195.09839,100.6308,-2.4994807
0.91990566,1.598999,1.5968632,0.69985116,461.3919,103.07045,-5.9410753
0.9986459,2.0572407,-0.5115703,1.3747462,425.4798,126.93886,-4.090934
0.81296414,-0.67545193,0.40101877,-1.0357106,115.509476,73.277954,-1.9868972
-0.8839508,0.7778928,-0.29298255,1.2249126,408.27423,103.44498,-5.6380196
0.9216444,-0.64843845,-0.674958,0.6136006,242.02907,111.49611,-2.7847948
0.8687001,-0.5837577,-0.5396561,-0.88090944,92.646225,80.59233,-1.5405097
-0.6943351,0.55174494,-1.2435858,0.62379694,251.84438,98.39721,-3.3522413
-0.9161831,-0.7889065,1.7276504,0.34498006,309.5822,85.75074,-4.9401903
-0.80841124,-0.4828536,0.4321637,0.42901844,274.1577,86.26754,-4.1030107
0.92223287,2.0128675,-0.22196671,-0.47898304,197.87405,92.120186,-2.571787
0.90675247,0.21437669,1.3744217,-0.91057783,207.75755,76.46265,-3.0682268
0.9608042,0.99417585,-0.6560049,1.3673544,392.44214,128.26244,-3.7392123
0.8805595,-0.31267637,-0.10919323,-0.0653262,213.8563,95.33176,-2.7606547
1.0008094,-0.37181175,0.94882154,-1.7499859,60.49965,58.834087,-1.5526469
0.85204595,-0.6464724,0.52362216,-0.7589748,154.22775,78.71925,-2.373375
-0.65416336,-0.32613325,-0.8714837,-0.7152015,97.506424,75.14691,-1.7088023
-0.94106483,-0.5050599,1.0360873,0.86015064,337.8834,85.837395,-5.6745234
-0.8637708,-0.75818497,-1.5359273,-0.35877424,67.81418,95.1067,-1.0821729
0.8831167,2.4774225,0.53738976,0.58767855,399.84967,107.690414,-4.5162287
-1.0788169,1.1220769,-0.061487876,1.1587667,400.883,98.12786,-6.8367014
-0.8765943,1.4384401,0.7933182,0.28270733,387.16214,88.20865,-7.28938
-1.0030482,-0.12014964,-0.9437771,1.6478652,347.47778,106.18215,-4.1082144
-0.9751714,-0.03483665,0.009255298,-0.91100144,161.11803,67.47827,-3.0572233
-0.89206207,-0.5544464,0.6987238,-1.0026839,120.16124,63.12205,-2.4998078
-0.7852711,-0.08889341,1.3662237,-1.3450592,183.62679,60.380253,-4.0331316
0.99624324,-0.5940056,-0.7324774,1.2426562,332.54974,123.16648,-3.3105767
0.8263704,-0.621319,0.5597874,-1.2840946,89.561356,67.80909,-1.7830518
0.77648276,0.66454923,0.26496705,-0.53223056,204.8745,87.18963,-2.824018
-0.8066717,-0.75760275,-1.1072314,-0.03526698,123.21024,100.552765,-1.6980232
0.8604836,0.15282106,1.2518575,-0.1454746,312.4369,88.502,-4.010628
-0.92122805,-0.3752808,-2.038854,0.39761144,103.86052,93.24504,-1.3694131
0.9356922,1.6054931,-0.6078233,-0.6332251,142.84616,90.60649,-1.9805636
0.9488747,-0.59545946,-1.1352307,-0.50431144,91.98686,92.87105,-1.4393234
1.0280488,1.3746922,-0.8540929,-0.92545456,91.317825,84.7155,-1.4014366
-0.65129304,0.9830447,0.710437,-0.67046547,316.16672,79.38022,-6.375944
0.95504713,2.3746588,0.8346407,-0.2647798,311.6461,92.018326,-3.848111
0.8701182,-0.5462758,-0.6697574,-0.51412153,120.85196,89.9476,-1.8120464
-1.1345544,1.5711033,-1.6199899,-0.91841286,170.01208,80.062485,-2.4359121
-0.62693346,1.3850522,0.6994039,-0.18944131,376.05063,86.77934,-7.182516
1.0771004,2.7890522,-0.18694869,-0.94190395,158.72305,84.414474,-2.1049037
0.90182996,-0.2687139,1.524822,-0.8563667,206.06583,75.13215,-3.0847964
0.8803314,1.4162974,0.5447452,0.7096712,415.68417,109.12554,-4.5672817
1.2521626,2.565988,-0.6461516,-0.07837598,241.99313,105.48399,-2.5315628
-1.1550605,0.11141488,0.7040664,1.0301638,354.88,87.55314,-6.955974
0.29957795,-0.5531937,-0.5222573,1.7334813,374.25894,130.21011,-3.8581672
-0.8110019,-0.5674562,-0.5212921,-1.4492533,33.957626,59.85205,-1.0820067
0.9747975,-0.6657006,-1.5785599,-0.007324114,105.46927,106.71013,-1.349616
-0.97705877,1.255055,-0.557964,-1.3561218,176.69179,69.93468,-3.083553
-0.8403524,1.8749897,-0.09164771,0.72714233,416.3072,100.42624,-6.7482424
-0.53048414,2.4822743,-1.4668124,1.3092787,385.70746,119.76508,-4.4530535
0.56099236,-0.38388163,1.6397774,0.54312867,378.19095,99.39333,-5.579484
-0.9727041,-0.6377309,-1.718719,1.2411547,197.89948,108.222244,-2.2648745
0.8947929,-0.67273515,-0.5521451,0.42662436,226.34698,106.6223,-2.7283583
0.8778099,-0.30896443,0.33920226,-0.45790297,191.10289,86.00087,-2.6946983
0.85982805,-0.5444773,-0.37182626,-0.8080002,109.6837,81.05913,-1.731312
0.97272396,2.0088544,1.4345012,0.8395619,460.24194,105.62551,-5.86965
-0.7868137,-0.66950256,0.05466769,-0.8260346,110.58351,75.72718,-1.9591193
0.86306477,-0.6152099,-0.04735305,-1.5570941,48.535614,65.88554,-1.1295729
1.1072645,2.4098856,-0.63741356,0.9883827,351.69574,122.96619,-3.5074503
-0.7024852,1.0147076,0.8572943,0.26855654,384.78027,89.05068,-7.262787
0.7856415,0.36110502,0.7815635,0.799523,421.5251,106.62405,-4.825618
0.9121543,1.2227931,-1.0163085,-0.46421015,122.15416,98.18877,-1.6516076
0.9306787,-0.6892747,-0.01332698,-1.518523,50.23262,65.27858,-1.1954799
0.87457234,1.5247314,1.5692168,0.7994931,467.6667,104.09848,-5.9923344
0.9688028,-0.3790552,1.4717054,-1.1823914,166.4267,71.691086,-2.5031981
1.0622058,-0.36295348,-1.391238,0.9450887,234.99603,126.37101,-2.3503227
-0.9636744,-0.8374223,-0.23424289,1.4872911,361.02325,115.2866,-4.1118193
-0.76483524,-0.45071256,-1.4160391,0.08653797,116.86841,87.298294,-1.7446184
-1.0030396,1.9860702,-1.3026012,0.37536305,335.15686,99.75914,-4.442361
0.95856667,2.0224411,-0.7610963,-0.93274975,111.55501,84.882095,-1.7043347
-0.7080767,0.7487453,0.45841607,-0.32856023,308.46286,81.6185,-5.5230494
-0.7563461,0.35585612,0.52676207,-1.4098128,185.1593,65.236206,-3.730981
0.9078644,-0.039484322,-0.695199,-0.91648483,87.4462,81.78715,-1.4508548
0.8484748,-0.68143624,0.96938384,1.0973363,432.08807,108.09975,-5.0937314
-0.74594647,0.3816126,0.22834879,0.4992199,339.53403,90.823166,-5.283751
-0.98175764,-0.7622072,2.0322523,0.22642227,318.14307,81.39519,-5.2451735
-0.78585553,1.6588402,0.3499991,1.0011332,442.27844,102.380035,-8.020651
-0.8215768,-0.77324265,-0.3112783,0.502117,248.35316,105.69623,-3.0164149
-0.79157394,-0.69330317,-0.59097564,-0.5655441,104.53825,87.96988,-1.699951
-0.6977915,0.3076274,-0.8470469,-1.7489898,74.99577,63.196175,-1.4319
-0.9597413,2.064245,-1.3032726,0.19119473,321.70825,98.71032,-4.3100986
-0.788898,0.6989349,0.27133843,-1.019398,231.66693,73.122475,-4.1543126
-0.88495106,0.341044,0.66552895,1.6048113,427.46423,100.31674,-7.8367076
0.81954294,0.24829298,1.3664632,1.1039687,474.07855,106.846436,-5.960797
-1.0266602,1.0852125,-1.6903093,0.35706192,223.50044,94.631294,-3.0038536
0.974627,-0.68505424,-0.85674363,-0.12131922,143.04584,99.16582,-1.9219047
-0.76619935,0.8130802,0.17692384,-1.0265124,236.97128,73.18242,-4.515892
0.95532453,0.7259707,0.29576418,-1.4980617,94.087906,68.70681,-1.7812638
0.94167256,1.7379332,-0.20121416,-1.0870618,132.41641,79.806946,-1.9963846
-0.80076283,0.887487,0.5526647,0.6545167,383.0381,92.05142,-7.166853
0.88835615,-0.82750636,0.5447917,1.1339706,407.16904,111.44165,-4.5984774
0.8317818,1.1779432,0.79528236,1.2204566,475.91476,115.107025,-5.494264
0.8514288,0.863361,-0.086855434,1.2477498,432.159,120.77226,-4.3759804
0.9943818,-0.4200896,1.2008562,1.309622,444.5091,112.141785,-5.4497533
0.8849007,2.1762586,1.4502053,0.43210644,427.60736,100.85168,-5.460812
1.0556865,-0.6521065,0.5339286,0.49327368,327.87988,103.00373,-3.703209
-0.7180509,1.5784845,0.5622444,0.23335375,399.21155,91.0199,-7.6445146
0.8508041,1.1134589,0.5205537,0.45333147,372.73932,104.094696,-4.3020215
0.954182,2.4824858,-0.13126656,0.33743864,318.33032,106.62658,-3.48863
-1.0889785,-0.3559652,-0.6001661,1.3732505,307.13135,92.466095,-4.2929144
0.9929985,2.407149,-0.80555,-0.21313654,189.33269,102.8876,-2.2377307
-0.9157855,-0.47053844,1.5831797,-0.5241548,221.5279,67.92973,-4.408907
0.9200576,-0.64967424,0.4570206,-1.5082653,67.760376,63.341515,-1.5983766
0.8377563,-0.5646251,-0.92107534,-0.34567726,116.26428,94.12056,-1.7520716
0.93570477,2.2046633,0.676027,1.0327094,461.2086,112.709,-5.1981535
0.84146386,-0.5967924,1.2377743,0.8722385,417.2797,103.78813,-5.065133
0.8324337,-0.321711,-0.59113127,0.13331227,199.10687,102.27237,-2.4988427
-0.7327083,-0.22956997,-1.6341808,-0.43640065,77.521866,82.121,-1.3043799
0.9489448,2.2991223,0.7490233,-1.1755942,178.52332,74.754364,-2.7072656
-0.9705061,0.002409279,0.6930961,-0.4530058,233.28833,71.28024,-4.5800877
0.8435774,0.3249605,-1.1160377,1.4844972,326.43073,133.0436,-3.0979779
-0.80560565,-0.6613067,-0.93565965,-1.2411677,34.86664,71.301315,-0.85028887
0.8728634,-0.6325427,-1.1902859,0.62213063,199.7344,114.01074,-2.2678804
0.8105594,0.009607911,-0.6967881,-0.5246346,127.76894,90.85731,-1.8631337
0.8852095,-0.7637486,-0.5636215,1.4666297,366.20602,124.00935,-3.733178
0.87640953,-0.8024109,-0.8102461,0.670298,235.56413,111.988304,-2.6918592
-0.8977215,0.69879764,0.094849415,-0.17525952,274.9154,80.123314,-5.1700487
-0.82278514,-0.5392796,0.61259556,-0.83779883,133.69376,66.85102,-2.664114
0.7797121,0.67494524,1.5779159,0.48134536,425.44986,97.519615,-5.4984446
-0.9413764,1.4280791,-0.1641452,0.77980137,404.08075,97.86548,-6.554302
1.0775242,2.0180838,-0.78544545,1.0603287,349.68668,124.82663,-3.404236
0.84942317,-0.75255007,1.1477625,0.94958544,418.32663,104.49302,-5.1052384
0.9567789,-0.5254692,-0.94788766,1.3352652,313.74374,127.287476,-3.1602085
0.95717657,1.3580868,-1.258914,-0.4067554,112.1138,101.6347,-1.473733
0.88325906,0.9311687,-0.7734896,-0.16298656,171.87454,101.36439,-2.2099283
-0.86007106,-0.6166339,0.9357964,0.58467185,299.92416,84.644516,-4.8405466
-0.7385407,-0.36551034,-0.81301033,1.128887,270.3696,100.7606,-3.4339907
0.86686724,-0.25266343,0.79319525,1.412123,467.87512,114.56171,-5.332089
-0.9377408,-0.06915441,-1.0210751,-1.4790384,63.292908,61.18162,-1.2366285
-0.735737,1.30408,0.27639705,-1.70117,237.58084,71.09532,-4.5566206
